maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
8462,MNT-008462,20230427,45,1008,131,Inspection,2.31,1.47,1364.54
8463,MNT-008463,20220603,34,1432,1415,Corrective,1.12,3.61,793.94
8464,MNT-008464,20200722,56,920,3252,Corrective,2.7,8.43,2839.64
8465,MNT-008465,20190505,70,1180,3992,Inspection,1.28,0.59,1190.23
8466,MNT-008466,20200815,67,1982,4096,Corrective,2.69,7.78,2729.77
8467,MNT-008467,20250121,89,1113,3989,Preventive,1.03,0.85,1152.52
8468,MNT-008468,20251107,9,237,2085,Corrective,2.48,6.83,2151.41
8469,MNT-008469,20251211,87,538,4402,Corrective,0.73,2.43,1159.89
8470,MNT-008470,20220129,4,692,3058,Preventive,0.3,0.3,466.96
8471,MNT-008471,20250429,6,335,4433,Preventive,1.66,1.7,1290.87
8472,MNT-008472,20200920,93,1197,4426,Preventive,0.81,0.76,779.28
8473,MNT-008473,20201223,44,324,4391,Preventive,2.11,1.85,1084.88
8474,MNT-008474,20210228,74,594,1182,Corrective,4.09,13.03,3716.36
8475,MNT-008475,20230421,74,594,1128,Preventive,4.21,4.55,3388.15
8476,MNT-008476,20240728,51,510,4512,Preventive,1.11,1.3,1184.21
8477,MNT-008477,20221013,35,1394,3732,Preventive,2.11,1.9,1814.11
8478,MNT-008478,20220910,8,1670,564,Preventive,1.31,1.48,885.65
8479,MNT-008479,20241216,9,817,3846,Preventive,1.46,1.69,908.57
8480,MNT-008480,20241202,17,1329,1523,Corrective,2.01,4.05,1375.85
8481,MNT-008481,20240722,54,1573,3141,Corrective,3.87,8.05,4516.16
8482,MNT-008482,20200923,38,503,3493,Preventive,6.7,5.75,3857.63
8483,MNT-008483,20250725,50,450,2892,Corrective,1.16,2.33,1021.64
8484,MNT-008484,20241019,57,44,3780,Preventive,0.93,0.86,634.76
8485,MNT-008485,20230712,59,1857,1205,Preventive,3.55,4.04,1644.74
8486,MNT-008486,20200405,15,887,2291,Preventive,3.36,4.03,1547.32
8487,MNT-008487,20210715,87,1083,4364,Preventive,6.4,5.67,3302.59
8488,MNT-008488,20210401,24,1419,104,Preventive,1.98,2.12,1813.21
8489,MNT-008489,20230731,21,1574,644,Preventive,0.3,0.31,400.8
8490,MNT-008490,20240414,29,696,4451,Preventive,1.37,1.48,1096.54
8491,MNT-008491,20191204,89,1979,4974,Corrective,1.05,2.67,1378.12
8492,MNT-008492,20241113,95,205,709,Inspection,5.65,2.75,3294.69
8493,MNT-008493,20220927,67,1362,3076,Preventive,3.45,4.19,2137.82
8494,MNT-008494,20200710,14,1676,2014,Preventive,1.75,1.85,1408.1
8495,MNT-008495,20250726,69,1862,948,Preventive,1.37,1.58,853.3
8496,MNT-008496,20240923,46,977,4667,Corrective,2.32,6.67,2763.75
8497,MNT-008497,20231011,64,273,295,Preventive,1.82,1.73,1520.51
8498,MNT-008498,20231106,24,784,3061,Inspection,9.67,4.67,7599.32
8499,MNT-008499,20240620,5,288,4141,Corrective,5.39,15.53,4661.24
8500,MNT-008500,20220522,47,1639,3433,Inspection,5.32,3.04,2619.56
8501,MNT-008501,20220612,17,634,2800,Inspection,1.0,0.45,518.29
8502,MNT-008502,20230620,87,1606,196,Preventive,2.66,3.2,1805.41
8503,MNT-008503,20250207,96,852,3452,Preventive,2.14,1.61,1902.27
8504,MNT-008504,20200707,38,942,2763,Corrective,1.01,1.99,876.94
8505,MNT-008505,20200126,4,478,2260,Preventive,2.64,3.03,2197.94
8506,MNT-008506,20241219,41,970,3440,Preventive,2.47,2.19,1211.84
8507,MNT-008507,20231115,85,1898,4509,Corrective,2.94,8.54,2112.64
8508,MNT-008508,20200717,10,1964,3208,Preventive,1.98,2.6,1443.58
8509,MNT-008509,20231228,54,1506,3455,Corrective,2.66,9.28,2871.94
8510,MNT-008510,20200722,24,674,3566,Inspection,0.64,0.29,490.13
8511,MNT-008511,20211005,72,1479,4933,Preventive,0.73,0.55,783.67
8512,MNT-008512,20210119,59,271,503,Preventive,2.7,2.01,1449.7
8514,MNT-008514,20190117,72,747,2183,Preventive,4.37,4.68,3477.12
8515,MNT-008515,20251017,80,1365,748,Inspection,1.99,0.92,1682.94
8516,MNT-008516,20211003,18,1252,4437,Corrective,10.24,24.0,8359.34
8517,MNT-008517,20220131,96,1413,2853,Preventive,0.64,0.61,610.14
8518,MNT-008518,20250531,36,1832,2196,Preventive,4.56,5.54,3889.35
8519,MNT-008519,20190825,70,866,4061,Preventive,0.06,0.25,305.35
8520,MNT-008520,20201024,5,256,4786,Preventive,0.9,1.06,803.04
8521,MNT-008521,20220618,32,1370,2071,Corrective,3.14,10.55,2332.98
8522,MNT-008522,20250820,90,494,2027,Inspection,3.38,1.79,2585.44
8523,MNT-008523,20191113,72,1646,1577,Preventive,5.67,7.57,3417.97
8524,MNT-008524,20190808,93,864,911,Preventive,4.05,5.28,2150.37
8525,MNT-008525,20190225,77,1123,4690,Preventive,3.24,3.56,1311.72
8526,MNT-008526,20230624,37,305,406,Inspection,4.08,1.77,1404.47
8527,MNT-008527,20230114,97,1617,4103,Preventive,1.98,1.5,1065.25
8528,MNT-008528,20210326,4,1748,4268,Corrective,0.7,2.41,1090.45
8529,MNT-008529,20230917,20,743,325,Preventive,3.23,4.09,1369.79
8530,MNT-008530,20211228,68,219,2245,Preventive,2.98,2.23,1576.84
8531,MNT-008531,20250728,35,729,2538,Preventive,2.84,2.29,2323.74
8532,MNT-008532,20250712,58,1041,601,Corrective,5.33,15.2,5381.17
8533,MNT-008533,20251011,1,1261,2751,Preventive,3.69,3.03,3335.59
8534,MNT-008534,20220710,70,1616,1695,Preventive,2.01,1.59,982.32
8535,MNT-008535,20200920,1,1991,3581,Preventive,1.67,1.4,1026.89
8536,MNT-008536,20191221,63,336,3589,Preventive,1.49,1.6,1534.33
8537,MNT-008537,20231028,95,654,3784,Preventive,1.59,1.24,995.69
8538,MNT-008538,20231114,79,100,320,Corrective,1.82,6.48,1941.48
8539,MNT-008539,20230717,66,1143,385,Preventive,2.33,2.4,1121.85
8540,MNT-008540,20230129,30,1903,4946,Corrective,1.6,3.4,1409.93
8541,MNT-008541,20251229,10,6,3271,Preventive,1.02,0.91,1158.9
8542,MNT-008542,20200420,86,1717,4,Preventive,1.0,0.88,714.54
8543,MNT-008543,20240210,16,1160,2118,Corrective,4.84,13.69,6038.99
8544,MNT-008544,20201013,87,1606,3053,Preventive,1.76,2.07,1039.91
8545,MNT-008545,20201021,91,1977,728,Inspection,5.52,2.79,3640.85
8546,MNT-008546,20190628,77,610,1067,Inspection,1.82,1.15,1131.42
8547,MNT-008547,20210101,11,1729,1961,Preventive,1.41,1.62,1392.43
8548,MNT-008548,20240314,92,1850,4912,Corrective,1.71,3.62,1076.69
8549,MNT-008549,20241216,15,691,2146,Preventive,1.72,2.06,1745.42
8550,MNT-008550,20190923,70,295,3112,Corrective,1.4,4.52,914.35
8551,MNT-008551,20251216,58,637,4085,Inspection,0.79,0.46,814.52
8552,MNT-008552,20190825,1,1864,2438,Preventive,2.88,2.71,2214.1
8553,MNT-008553,20230312,1,1841,2367,Preventive,1.3,1.65,1301.27
8554,MNT-008554,20250112,76,1878,4708,Preventive,2.67,3.6,1689.74
8555,MNT-008555,20200809,39,1,2453,Corrective,4.61,10.14,4609.81
8556,MNT-008556,20200905,97,1565,4213,Inspection,3.75,1.89,1425.45
8557,MNT-008557,20210219,63,1111,2957,Inspection,0.99,0.73,762.92
8558,MNT-008558,20240626,3,1072,1034,Preventive,2.77,3.59,1741.1
8559,MNT-008559,20210713,85,1833,1288,Preventive,2.04,2.06,1882.98
8560,MNT-008560,20230617,48,76,989,Inspection,0.07,0.25,348.48
8561,MNT-008561,20240110,21,1656,4623,Corrective,2.06,4.55,1324.3
8562,MNT-008562,20230606,13,1331,707,Corrective,3.97,7.88,3165.72
8563,MNT-008563,20250618,51,157,3828,Corrective,1.52,3.83,2028.75
8564,MNT-008564,20240207,97,317,577,Corrective,2.17,4.32,1658.63
8565,MNT-008565,20250610,68,1653,1025,Preventive,1.22,1.21,799.47
8566,MNT-008566,20210428,9,1519,4388,Corrective,2.8,6.46,1576.89
8567,MNT-008567,20230311,41,562,3535,Preventive,4.75,3.52,1860.79
8568,MNT-008568,20190920,57,1481,4106,Inspection,0.59,0.35,629.52
8569,MNT-008569,20200411,91,1977,2873,Preventive,2.29,2.17,954.47
8570,MNT-008570,20200822,90,1877,770,Preventive,2.47,3.08,1603.06
8571,MNT-008571,20191113,39,1343,2384,Preventive,0.32,0.37,463.61
8572,MNT-008572,20190604,63,363,3504,Preventive,3.45,3.18,1444.61
8573,MNT-008573,20200930,73,941,2377,Preventive,1.25,1.02,1180.81
8574,MNT-008574,20240706,9,1825,1211,Preventive,1.1,1.3,819.09
8575,MNT-008575,20200419,88,1502,3406,Inspection,4.22,3.15,3190.0
8576,MNT-008576,20240821,26,1890,4303,Preventive,2.03,1.78,1198.29
8577,MNT-008577,20191205,100,808,2414,Preventive,1.48,1.53,1264.04
8578,MNT-008578,20190705,25,1093,1956,Inspection,1.43,0.72,680.78
8579,MNT-008579,20241031,82,953,1148,Preventive,3.54,4.29,2078.28
8580,MNT-008580,20190605,89,545,2132,Corrective,2.74,7.81,2896.58
8581,MNT-008581,20241201,79,1790,4037,Preventive,1.76,2.13,1594.29
8582,MNT-008582,20200704,97,1565,3744,Corrective,3.51,12.17,2310.89
8583,MNT-008583,20210407,52,430,1006,Inspection,1.22,0.91,928.68
8584,MNT-008584,20220823,83,373,3078,Preventive,0.81,0.77,532.39
8585,MNT-008585,20220525,73,1499,95,Preventive,2.71,3.54,1656.57
8586,MNT-008586,20190827,44,1140,2444,Inspection,6.39,4.42,2479.24
8587,MNT-008587,20210430,14,1349,1768,Preventive,2.32,2.88,2355.22
8588,MNT-008588,20230513,80,55,1850,Preventive,1.09,1.42,949.25
8589,MNT-008589,20250326,18,1005,1099,Preventive,1.82,1.76,1159.29
8590,MNT-008590,20221007,88,1480,3669,Preventive,2.61,2.43,1355.27
8591,MNT-008591,20190325,9,352,4614,Preventive,1.38,1.73,1341.19
8592,MNT-008592,20240716,96,852,772,Inspection,1.68,0.76,1445.55
8593,MNT-008593,20250322,78,20,2777,Inspection,2.65,1.91,1974.22
8594,MNT-008594,20230823,3,1438,2297,Preventive,0.64,0.63,700.46
8595,MNT-008595,20230603,2,878,3263,Corrective,1.74,3.85,1914.76
8596,MNT-008596,20191001,42,1763,4257,Preventive,2.17,2.79,1100.03
8597,MNT-008597,20211219,79,1120,2818,Preventive,4.2,4.43,3168.4
8598,MNT-008598,20201213,90,198,1813,Inspection,2.52,1.78,1069.33
8599,MNT-008599,20230430,37,1796,1440,Preventive,2.21,1.65,1711.53
8600,MNT-008600,20190717,77,1696,2075,Preventive,3.82,4.76,2092.19
8601,MNT-008601,20211216,95,1489,4342,Preventive,3.4,3.28,2873.82
8602,MNT-008602,20241108,42,1390,3191,Corrective,2.43,8.57,2259.92
8603,MNT-008603,20190803,14,1022,3575,Corrective,3.22,9.52,2492.63
8604,MNT-008604,20251226,58,1223,144,Preventive,1.37,1.08,1057.66
8605,MNT-008605,20220911,63,1327,2702,Corrective,1.78,4.49,1533.96
8606,MNT-008606,20230917,90,1700,18,Corrective,3.18,10.83,3347.96
8607,MNT-008607,20200903,37,387,1915,Corrective,1.97,5.65,1416.38
8608,MNT-008608,20190102,96,1464,1573,Preventive,1.12,1.48,758.65
8609,MNT-008609,20201004,52,424,1821,Preventive,0.91,0.78,657.92
8610,MNT-008610,20240612,38,1110,2731,Inspection,2.9,1.38,1033.98
8611,MNT-008611,20251115,70,1772,1610,Inspection,1.37,0.73,1233.1
8612,MNT-008612,20250324,82,953,1458,Preventive,5.82,6.71,2485.82
8613,MNT-008613,20231218,87,28,755,Inspection,0.26,0.25,443.85
8614,MNT-008614,20220828,96,737,3932,Corrective,3.3,6.57,2416.84
8615,MNT-008615,20190715,48,76,2253,Corrective,2.34,5.9,1351.38
8616,MNT-008616,20240330,73,191,1960,Preventive,4.97,6.22,2981.02
8617,MNT-008617,20190122,100,925,3452,Preventive,3.17,3.32,2805.87
8618,MNT-008618,20220804,90,1776,4142,Preventive,3.48,4.17,2460.8
8619,MNT-008619,20220903,25,224,18,Preventive,2.67,3.25,2704.07
8620,MNT-008620,20231111,5,1310,2619,Preventive,1.59,1.7,738.89
8621,MNT-008621,20200502,70,1180,4422,Preventive,3.0,3.45,2730.85
8622,MNT-008622,20190915,50,1721,814,Preventive,0.28,0.25,391.61
8623,MNT-008623,20230903,72,975,3373,Corrective,0.19,0.46,478.67
8624,MNT-008624,20210201,20,1854,3409,Preventive,1.56,1.82,1496.89
8625,MNT-008625,20250104,17,72,1539,Corrective,0.36,0.91,499.13
8626,MNT-008626,20231201,100,1025,2435,Corrective,1.01,3.26,1159.0
8627,MNT-008627,20230518,38,1663,4864,Preventive,4.41,4.46,3480.08
8628,MNT-008628,20230501,57,212,2826,Preventive,4.14,4.9,2699.08
8629,MNT-008629,20230701,9,516,4047,Inspection,3.33,1.35,1620.77
8630,MNT-008630,20190926,63,1397,2464,Preventive,3.0,3.28,2314.77
8631,MNT-008631,20230205,77,1993,259,Corrective,3.04,9.05,2459.72
8632,MNT-008632,20220904,23,1567,3717,Preventive,2.14,2.08,1494.39
8633,MNT-008633,20221101,68,1491,4568,Corrective,3.37,10.67,3744.58
8634,MNT-008634,20231017,67,1804,341,Inspection,5.58,3.76,1933.79
8635,MNT-008635,20240218,1,1931,4395,Inspection,1.28,0.82,980.69
8636,MNT-008636,20190206,23,1227,2071,Preventive,1.52,1.72,1297.08
8637,MNT-008637,20220331,88,325,4692,Preventive,6.07,7.47,3837.08
8638,MNT-008638,20251004,38,406,2079,Corrective,1.04,2.33,1012.49
8639,MNT-008639,20230319,100,217,1687,Preventive,3.01,2.33,1048.21
8640,MNT-008640,20200624,32,1370,3711,Corrective,0.97,3.0,1003.97
8641,MNT-008641,20240725,84,1139,163,Preventive,4.04,5.34,2257.14
8642,MNT-008642,20190119,32,1164,3130,Preventive,0.71,0.74,560.69
8643,MNT-008643,20210804,47,1639,4610,Preventive,0.76,0.91,520.37
8644,MNT-008644,20240716,79,884,536,Preventive,1.06,1.34,831.61
8645,MNT-008645,20230512,82,1492,2334,Preventive,2.35,2.03,1268.09
8646,MNT-008646,20251003,63,1641,3605,Preventive,1.85,1.96,1337.95
8647,MNT-008647,20220327,8,845,4107,Preventive,1.63,1.54,915.89
8648,MNT-008648,20250217,68,281,661,Corrective,1.14,4.07,1319.34
8649,MNT-008649,20240401,9,433,4096,Corrective,3.73,12.73,2510.88
8650,MNT-008650,20200222,66,800,3351,Preventive,3.18,3.39,2893.67
8651,MNT-008651,20230210,64,806,1984,Corrective,4.73,9.3,2944.86
8652,MNT-008652,20251121,27,1003,2218,Preventive,1.19,1.03,818.23
8653,MNT-008653,20240815,96,1673,2670,Preventive,2.52,2.16,1401.15
8654,MNT-008654,20210228,73,360,531,Preventive,2.23,2.1,1515.14
8655,MNT-008655,20220517,84,1088,1821,Corrective,3.22,10.82,2417.86
8656,MNT-008656,20240221,7,627,4471,Preventive,2.35,2.92,1467.59
8657,MNT-008657,20210108,89,1176,4368,Corrective,2.31,5.48,1528.73
8658,MNT-008658,20250516,33,714,3585,Preventive,3.22,2.64,2759.7
8659,MNT-008659,20200908,6,149,4629,Preventive,2.89,2.48,2322.59
8660,MNT-008660,20200812,60,1056,3637,Preventive,2.0,1.57,1722.48
8661,MNT-008661,20210728,17,1741,3469,Preventive,2.93,2.61,1711.65
8662,MNT-008662,20210917,42,1989,1767,Preventive,4.96,6.36,3786.27
8663,MNT-008663,20221031,1,1096,4291,Corrective,2.45,6.0,2221.46
8664,MNT-008664,20230710,28,762,2802,Preventive,6.23,4.55,1787.66
8665,MNT-008665,20240605,37,1643,927,Preventive,0.7,0.58,762.48
8666,MNT-008666,20210622,5,261,1418,Corrective,2.26,7.77,3006.16
8667,MNT-008667,20210719,23,96,4873,Preventive,1.19,1.33,726.12
8668,MNT-008668,20240505,18,1935,2275,Corrective,1.13,2.21,869.33
8669,MNT-008669,20250628,49,1624,614,Corrective,0.74,1.99,1005.11
8670,MNT-008670,20190506,87,1354,1221,Inspection,3.02,1.81,2753.3
8671,MNT-008671,20211028,17,10,932,Preventive,3.14,3.75,1127.14
8672,MNT-008672,20191121,82,953,4024,Preventive,1.84,2.16,717.02
8673,MNT-008673,20221204,88,1569,882,Preventive,0.6,0.49,489.43
8674,MNT-008674,20190419,27,1532,918,Corrective,1.86,4.11,1061.17
8675,MNT-008675,20251007,63,336,4654,Corrective,1.17,2.46,1400.67
8676,MNT-008676,20210106,97,1960,2676,Preventive,2.33,2.93,2261.1
8677,MNT-008677,20191230,95,859,4636,Preventive,2.87,2.21,1723.47
8678,MNT-008678,20211019,88,160,3709,Preventive,2.85,3.8,2127.82
8679,MNT-008679,20200702,22,1512,4932,Preventive,0.85,0.97,1002.15
8680,MNT-008680,20201108,9,708,3927,Preventive,0.77,0.95,701.66
8681,MNT-008681,20230615,52,1382,2093,Preventive,4.3,4.95,2681.5
8682,MNT-008682,20250924,68,724,114,Preventive,2.3,3.03,1595.67
8683,MNT-008683,20230619,23,1451,662,Preventive,1.41,1.54,1100.47
8684,MNT-008684,20200913,95,860,415,Preventive,6.99,6.59,4980.6
8685,MNT-008685,20250610,52,1337,2972,Preventive,3.71,3.74,1127.74
8686,MNT-008686,20200911,43,1031,4267,Preventive,1.95,2.39,2044.31
8687,MNT-008687,20240110,54,1429,4390,Corrective,2.43,6.57,2017.42
8688,MNT-008688,20210228,86,365,4408,Corrective,0.17,0.49,354.37
8690,MNT-008690,20231029,51,510,2399,Preventive,4.55,3.49,3802.12
8691,MNT-008691,20230106,56,1889,4058,Inspection,2.59,1.75,1268.68
8692,MNT-008692,20240613,64,1943,4171,Preventive,2.28,2.35,2179.98
8693,MNT-008693,20200304,21,556,1389,Preventive,2.57,2.46,1496.26
8694,MNT-008694,20190523,68,3,1662,Preventive,1.43,1.78,1109.82
8695,MNT-008695,20240819,21,1078,4646,Preventive,1.78,2.15,1534.35
8696,MNT-008696,20241227,29,986,4332,Preventive,0.44,0.36,501.5
8697,MNT-008697,20210123,80,36,4551,Preventive,2.13,2.09,1024.37
8698,MNT-008698,20220706,48,1564,3738,Preventive,3.88,5.06,2459.01
8699,MNT-008699,20250616,56,893,160,Preventive,4.05,3.46,2978.37
8700,MNT-008700,20201215,62,1351,2618,Inspection,3.28,2.45,1371.0
8701,MNT-008701,20251223,82,1690,1387,Preventive,1.63,1.82,874.5
8702,MNT-008702,20210307,63,1327,170,Preventive,1.8,2.27,1395.98
8703,MNT-008703,20240316,58,565,1773,Inspection,0.7,0.33,600.7
8704,MNT-008704,20250930,57,1642,524,Inspection,0.24,0.25,416.28
8705,MNT-008705,20220815,70,1207,1806,Inspection,3.41,2.16,2365.09
8706,MNT-008706,20250828,96,1278,2260,Corrective,2.68,6.95,2388.78
8707,MNT-008707,20190703,83,558,1654,Corrective,1.56,4.79,1939.19
8708,MNT-008708,20240125,72,1416,558,Corrective,1.09,3.0,1293.79
8709,MNT-008709,20200229,66,947,1090,Inspection,6.51,4.85,2364.62
8710,MNT-008710,20190619,28,340,2874,Preventive,0.15,0.25,293.62
8711,MNT-008711,20220509,14,353,4556,Preventive,3.56,4.71,1592.46
8712,MNT-008712,20191030,72,638,675,Preventive,1.23,0.92,1081.04
8713,MNT-008713,20210819,78,697,3588,Corrective,2.17,5.31,1980.6
8714,MNT-008714,20200101,5,855,3954,Corrective,4.25,9.38,3801.36
8715,MNT-008715,20220206,37,1476,2542,Preventive,1.78,2.35,1735.39
8716,MNT-008716,20230328,34,1966,3428,Preventive,1.53,1.3,1101.7
8717,MNT-008717,20210117,93,1224,2806,Preventive,3.87,3.66,1875.46
8718,MNT-008718,20240613,98,1799,2959,Preventive,0.8,0.6,632.23
8719,MNT-008719,20190813,37,1476,2619,Preventive,4.28,3.37,3042.34
8720,MNT-008720,20240622,79,1269,334,Corrective,1.43,4.38,1856.51
8721,MNT-008721,20230917,53,846,1198,Corrective,5.35,12.18,4734.7
8722,MNT-008722,20241104,30,736,2042,Corrective,2.36,7.3,2549.24
8723,MNT-008723,20210701,27,473,115,Preventive,2.76,2.77,1351.75
8724,MNT-008724,20230111,28,762,3995,Corrective,1.91,4.85,1744.35
8725,MNT-008725,20200920,67,60,2797,Preventive,2.01,2.36,1527.73
8726,MNT-008726,20230713,11,566,124,Inspection,3.78,2.63,1775.71
8727,MNT-008727,20240720,23,1567,2400,Preventive,2.46,3.22,2356.28
8728,MNT-008728,20210915,25,1170,2809,Preventive,0.28,0.25,377.18
8729,MNT-008729,20220131,36,1929,993,Inspection,2.39,1.07,1578.25
8730,MNT-008730,20211130,16,534,39,Preventive,4.51,3.3,3383.38
8731,MNT-008731,20220707,61,5,100,Inspection,3.46,1.53,1805.47
8732,MNT-008732,20230815,9,1293,3744,Preventive,2.36,2.77,1269.79
8733,MNT-008733,20250606,78,159,2062,Inspection,2.12,1.29,1093.97
8734,MNT-008734,20240925,18,427,3970,Preventive,1.96,1.68,1760.39
8735,MNT-008735,20190702,57,212,3593,Preventive,1.82,1.55,1298.54
8736,MNT-008736,20251004,83,1366,2010,Preventive,2.03,2.18,1909.1
8737,MNT-008737,20200717,1,1261,2256,Inspection,2.65,1.96,1917.18
8738,MNT-008738,20210927,69,976,1892,Preventive,2.63,3.52,945.24
8739,MNT-008739,20221222,54,1711,4751,Corrective,5.25,15.96,3405.45
8740,MNT-008740,20201229,8,820,4770,Corrective,2.43,4.67,1699.75
8741,MNT-008741,20220110,82,1731,4102,Preventive,2.32,1.9,1359.13
8742,MNT-008742,20240313,95,1582,3343,Inspection,1.63,1.17,1042.8
8743,MNT-008743,20210109,37,475,4199,Inspection,2.59,1.38,1377.37
8744,MNT-008744,20250901,89,1113,2522,Preventive,2.84,2.11,1877.5
8745,MNT-008745,20250616,51,189,3123,Preventive,2.52,2.59,2566.27
8746,MNT-008746,20231016,76,117,950,Corrective,1.69,4.41,2273.68
8747,MNT-008747,20220324,20,1782,219,Preventive,2.46,2.1,1331.33
8748,MNT-008748,20241001,5,1954,3604,Preventive,3.28,4.07,2961.42
8749,MNT-008749,20230120,44,1665,1179,Preventive,2.87,2.23,2485.27
8750,MNT-008750,20200322,3,1122,4173,Preventive,3.35,3.92,1700.03
8751,MNT-008751,20190615,92,493,3305,Inspection,2.67,1.46,2251.55
8752,MNT-008752,20220320,18,1955,2798,Preventive,0.83,0.61,611.89
8753,MNT-008753,20240401,67,60,388,Corrective,3.13,10.74,2253.75
8754,MNT-008754,20220612,59,1544,1734,Corrective,2.54,8.89,3275.79
8755,MNT-008755,20201224,31,1381,2641,Inspection,2.05,1.26,1793.9
8756,MNT-008756,20250118,42,1879,3052,Corrective,1.57,4.35,884.71
8757,MNT-008757,20220528,100,1198,2588,Corrective,6.94,24.0,7660.37
8758,MNT-008758,20240720,75,1313,4376,Corrective,2.64,8.39,1273.26
8759,MNT-008759,20221118,67,1868,3209,Preventive,2.42,3.0,1925.24
8760,MNT-008760,20220503,2,980,511,Preventive,1.45,1.24,728.9
8761,MNT-008761,20250830,53,258,3200,Preventive,0.97,1.02,752.73
8762,MNT-008762,20220609,57,188,397,Inspection,1.59,0.89,798.63
8763,MNT-008763,20230310,58,1543,3023,Preventive,3.71,3.44,2215.29
8764,MNT-008764,20240904,95,1187,2551,Corrective,1.24,2.6,1418.33
8765,MNT-008765,20250609,61,125,2249,Preventive,0.83,1.02,802.75
8766,MNT-008766,20230204,25,1093,1953,Preventive,0.74,0.79,568.65
8767,MNT-008767,20240522,96,1430,2582,Preventive,0.99,0.91,855.35
8768,MNT-008768,20220426,73,360,4840,Preventive,4.9,5.83,3651.1
8769,MNT-008769,20230924,72,1416,3298,Corrective,0.5,1.27,590.73
8770,MNT-008770,20210617,97,257,2078,Inspection,5.44,2.27,3798.2
8771,MNT-008771,20201217,28,962,664,Preventive,2.47,2.0,1607.59
8772,MNT-008772,20210919,75,453,1614,Corrective,3.4,7.25,2378.78
8773,MNT-008773,20190210,9,482,2579,Corrective,4.04,11.6,3179.18
8774,MNT-008774,20230114,23,481,3807,Preventive,8.45,9.51,6905.55
8775,MNT-008775,20210330,10,31,248,Preventive,2.64,3.5,1691.29
8776,MNT-008776,20210911,64,1109,3600,Inspection,0.66,0.42,457.88
8777,MNT-008777,20191122,47,958,3038,Inspection,0.7,0.38,598.78
8778,MNT-008778,20200310,9,516,4863,Preventive,5.24,7.05,2613.15
8779,MNT-008779,20191208,30,1891,1466,Corrective,4.86,10.78,3616.42
8780,MNT-008780,20251110,66,800,2145,Preventive,3.22,2.43,2078.84
8781,MNT-008781,20241005,100,501,513,Preventive,3.03,2.47,934.64
8782,MNT-008782,20191126,98,753,2468,Preventive,4.53,4.85,1352.39
8783,MNT-008783,20240702,59,407,3819,Preventive,1.84,2.04,1098.32
8784,MNT-008784,20231102,19,1894,4524,Preventive,2.34,2.9,1265.03
8785,MNT-008785,20200617,42,1657,2849,Preventive,1.44,1.76,708.71
8786,MNT-008786,20210522,93,1197,723,Preventive,0.99,1.12,743.57
8787,MNT-008787,20210123,18,1188,3170,Preventive,2.72,2.07,1535.67
8788,MNT-008788,20250120,75,668,3102,Preventive,1.53,1.49,1593.02
8789,MNT-008789,20250706,6,78,459,Corrective,1.47,3.17,1607.31
8790,MNT-008790,20221112,47,958,3692,Corrective,1.16,3.59,1549.81
8791,MNT-008791,20220726,29,1714,1675,Preventive,2.39,1.94,1049.74
8792,MNT-008792,20210122,79,983,4510,Corrective,5.99,14.68,7088.83
8793,MNT-008793,20201231,33,714,524,Preventive,5.48,7.06,2875.98
8794,MNT-008794,20190325,95,1749,2550,Corrective,1.91,3.86,1623.34
8795,MNT-008795,20231120,67,1181,1407,Preventive,2.17,2.33,2014.9
8796,MNT-008796,20231224,66,800,1679,Preventive,2.68,3.57,2156.86
8797,MNT-008797,20220820,100,217,1699,Preventive,2.31,2.29,1052.58
8798,MNT-008798,20230207,45,1988,672,Inspection,1.8,1.03,1249.97
8799,MNT-008799,20190402,24,928,3,Preventive,0.77,0.83,604.05
8800,MNT-008800,20211116,41,539,870,Preventive,1.19,1.29,1151.94
8801,MNT-008801,20220403,68,1552,2472,Corrective,2.37,6.77,3176.79
8802,MNT-008802,20190303,8,1797,4120,Corrective,2.35,5.37,3034.57
8803,MNT-008803,20240401,18,1369,3384,Preventive,5.42,6.6,4798.22
8804,MNT-008804,20220126,34,1806,1598,Preventive,0.68,0.53,516.47
8805,MNT-008805,20250519,15,278,1569,Corrective,3.72,11.33,3372.94
8806,MNT-008806,20210620,96,1413,4138,Preventive,1.72,1.67,1113.44
8807,MNT-008807,20190607,17,1547,3766,Preventive,4.37,5.25,2679.71
8808,MNT-008808,20200229,38,1130,1201,Corrective,2.05,6.77,2588.83
8809,MNT-008809,20220826,62,1615,1783,Corrective,2.81,8.98,1724.62
8810,MNT-008810,20200530,25,1194,1535,Corrective,0.69,1.66,806.11
8811,MNT-008811,20220612,3,1183,2896,Corrective,3.32,9.68,3270.51
8812,MNT-008812,20230415,41,612,3419,Inspection,0.75,0.33,821.45
8813,MNT-008813,20220708,41,1758,1422,Preventive,2.73,2.32,2395.75
8814,MNT-008814,20210802,88,1502,338,Inspection,2.63,1.1,1269.78
8815,MNT-008815,20220918,55,1597,3381,Corrective,0.79,2.03,1130.29
8816,MNT-008816,20200729,98,1308,1637,Preventive,1.9,2.0,1092.25
8817,MNT-008817,20230711,33,1268,2120,Corrective,0.97,2.24,843.42
8818,MNT-008818,20230617,72,1950,3672,Corrective,0.78,2.49,1307.4
8819,MNT-008819,20201015,60,422,1035,Preventive,1.53,1.51,735.72
