machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
331,MCH-000331,35,Industrial Sawing Center 071,Cutting Machine,2018-06-08,Operational
332,MCH-000332,6,CNC Plasma Cutting System 072,Cutting Machine,2018-11-23,Operational
333,MCH-000333,23,Servo Assembly Station 066,Assembly Machine,2018-12-14,Operational
334,MCH-000334,86,CNC Vertical Machining Center 069,CNC Machine,2018-04-29,Operational
335,MCH-000335,6,Laser Cutting System 073,Cutting Machine,2018-06-27,Operational
336,MCH-000336,63,Precision Slitting Machine 074,Cutting Machine,2018-05-04,Operational
337,MCH-000337,20,Robotic Assembly Cell 067,Assembly Machine,2017-03-28,Operational
338,MCH-000338,14,Hydraulic Press 061,Press Machine,2016-02-08,Operational
339,MCH-000339,77,Mechanical Stamping Press 062,Press Machine,2016-08-10,Maintenance
340,MCH-000340,28,CNC Horizontal Machining Center 070,CNC Machine,2016-11-20,Operational
341,MCH-000341,80,Flexible Packaging Line 068,Packaging Machine,2018-12-30,Operational
342,MCH-000342,40,Precision Forming Press 063,Press Machine,2016-05-03,Operational
343,MCH-000343,11,Precision Assembly Line 068,Assembly Machine,2017-02-24,Operational
344,MCH-000344,16,Industrial Sawing Center 075,Cutting Machine,2016-07-19,Operational
345,MCH-000345,13,Automated Assembly Cell 069,Assembly Machine,2018-04-14,Operational
346,MCH-000346,63,CNC Turning Center 071,CNC Machine,2017-06-15,Operational
347,MCH-000347,3,Servo Assembly Station 070,Assembly Machine,2017-01-15,Operational
348,MCH-000348,23,Servo Press System 064,Press Machine,2016-07-09,Operational
349,MCH-000349,65,Hydraulic Press 065,Press Machine,2018-01-09,Operational
350,MCH-000350,52,Automated Carton Packer 069,Packaging Machine,2018-05-21,Operational
351,MCH-000351,63,High-Speed Labeling Machine 070,Packaging Machine,2018-09-14,Operational
352,MCH-000352,9,Case Sealing System 071,Packaging Machine,2017-08-28,Operational
353,MCH-000353,14,CNC Plasma Cutting System 076,Cutting Machine,2018-04-26,Operational
354,MCH-000354,23,Mechanical Stamping Press 066,Press Machine,2018-10-10,Inactive
355,MCH-000355,82,CNC Precision Mill 072,CNC Machine,2017-11-05,Operational
356,MCH-000356,88,Precision Forming Press 067,Press Machine,2018-05-01,Maintenance
357,MCH-000357,31,Robotic Assembly Cell 071,Assembly Machine,2018-02-10,Operational
358,MCH-000358,100,Precision Assembly Line 072,Assembly Machine,2017-06-16,Operational
359,MCH-000359,80,Laser Cutting System 077,Cutting Machine,2018-06-30,Operational
360,MCH-000360,73,CNC Vertical Machining Center 073,CNC Machine,2016-08-28,Operational
361,MCH-000361,48,Precision Slitting Machine 078,Cutting Machine,2016-05-02,Operational
362,MCH-000362,20,Automated Assembly Cell 073,Assembly Machine,2018-10-19,Operational
363,MCH-000363,63,Servo Press System 068,Press Machine,2017-12-10,Operational
364,MCH-000364,44,Flexible Packaging Line 072,Packaging Machine,2018-10-26,Operational
365,MCH-000365,86,Automated Carton Packer 073,Packaging Machine,2018-05-13,Operational
366,MCH-000366,27,Servo Assembly Station 074,Assembly Machine,2018-09-28,Operational
367,MCH-000367,51,Robotic Assembly Cell 075,Assembly Machine,2018-07-12,Operational
368,MCH-000368,36,High-Speed Labeling Machine 074,Packaging Machine,2017-12-05,Operational
369,MCH-000369,14,Industrial Sawing Center 079,Cutting Machine,2018-05-05,Operational
370,MCH-000370,28,Precision Assembly Line 076,Assembly Machine,2017-08-17,Operational
371,MCH-000371,27,Hydraulic Press 069,Press Machine,2018-08-19,Operational
372,MCH-000372,59,Mechanical Stamping Press 070,Press Machine,2016-11-03,Operational
373,MCH-000373,83,CNC Horizontal Machining Center 074,CNC Machine,2016-01-16,Operational
374,MCH-000374,52,CNC Turning Center 075,CNC Machine,2016-10-31,Operational
375,MCH-000375,46,Precision Forming Press 071,Press Machine,2017-02-15,Operational
376,MCH-000376,63,Case Sealing System 075,Packaging Machine,2017-01-30,Operational
377,MCH-000377,32,Automated Assembly Cell 077,Assembly Machine,2016-06-12,Operational
378,MCH-000378,20,Servo Press System 072,Press Machine,2018-12-24,Operational
379,MCH-000379,23,CNC Precision Mill 076,CNC Machine,2016-12-17,Maintenance
380,MCH-000380,45,Flexible Packaging Line 076,Packaging Machine,2017-02-27,Operational
381,MCH-000381,83,Servo Assembly Station 078,Assembly Machine,2017-08-20,Maintenance
382,MCH-000382,96,Robotic Assembly Cell 079,Assembly Machine,2018-01-27,Operational
383,MCH-000383,84,Precision Assembly Line 080,Assembly Machine,2016-08-19,Operational
384,MCH-000384,12,Automated Carton Packer 077,Packaging Machine,2016-08-06,Operational
385,MCH-000385,86,CNC Plasma Cutting System 080,Cutting Machine,2016-08-04,Operational
386,MCH-000386,69,CNC Vertical Machining Center 077,CNC Machine,2017-12-11,Operational
387,MCH-000387,37,Hydraulic Press 073,Press Machine,2017-09-27,Maintenance
388,MCH-000388,95,CNC Horizontal Machining Center 078,CNC Machine,2017-11-02,Operational
389,MCH-000389,68,Automated Assembly Cell 081,Assembly Machine,2016-10-26,Operational
390,MCH-000390,20,Mechanical Stamping Press 074,Press Machine,2016-05-05,Operational
391,MCH-000391,5,Precision Forming Press 075,Press Machine,2016-09-12,Operational
392,MCH-000392,30,Servo Assembly Station 082,Assembly Machine,2018-01-10,Operational
393,MCH-000393,88,Laser Cutting System 081,Cutting Machine,2018-03-05,Operational
394,MCH-000394,75,High-Speed Labeling Machine 078,Packaging Machine,2016-03-16,Operational
395,MCH-000395,79,Case Sealing System 079,Packaging Machine,2016-12-22,Maintenance
396,MCH-000396,32,Flexible Packaging Line 080,Packaging Machine,2018-06-03,Maintenance
397,MCH-000397,26,Robotic Assembly Cell 083,Assembly Machine,2016-03-11,Operational
398,MCH-000398,82,Precision Slitting Machine 082,Cutting Machine,2018-10-19,Operational
399,MCH-000399,31,Industrial Sawing Center 083,Cutting Machine,2016-12-18,Operational
400,MCH-000400,68,CNC Turning Center 079,CNC Machine,2018-09-07,Operational
401,MCH-000401,18,Servo Press System 076,Press Machine,2016-05-04,Operational
402,MCH-000402,11,Automated Carton Packer 081,Packaging Machine,2018-08-05,Operational
403,MCH-000403,24,Hydraulic Press 077,Press Machine,2016-01-26,Operational
404,MCH-000404,81,CNC Precision Mill 080,CNC Machine,2017-03-16,Operational
405,MCH-000405,31,High-Speed Labeling Machine 082,Packaging Machine,2016-04-15,Operational
406,MCH-000406,38,CNC Plasma Cutting System 084,Cutting Machine,2016-11-16,Operational
407,MCH-000407,59,Case Sealing System 083,Packaging Machine,2018-10-10,Inactive
408,MCH-000408,40,Laser Cutting System 085,Cutting Machine,2017-12-10,Operational
409,MCH-000409,67,CNC Vertical Machining Center 081,CNC Machine,2016-05-11,Operational
410,MCH-000410,18,Mechanical Stamping Press 078,Press Machine,2016-02-07,Operational
411,MCH-000411,20,Precision Forming Press 079,Press Machine,2017-03-30,Operational
412,MCH-000412,45,Servo Press System 080,Press Machine,2017-02-22,Operational
413,MCH-000413,37,CNC Horizontal Machining Center 082,CNC Machine,2017-06-24,Operational
414,MCH-000414,14,Hydraulic Press 081,Press Machine,2016-07-11,Operational
415,MCH-000415,97,Precision Slitting Machine 086,Cutting Machine,2017-10-06,Operational
416,MCH-000416,46,Flexible Packaging Line 084,Packaging Machine,2016-10-17,Operational
417,MCH-000417,4,Automated Carton Packer 085,Packaging Machine,2017-03-07,Operational
418,MCH-000418,25,Mechanical Stamping Press 082,Press Machine,2016-11-07,Operational
419,MCH-000419,15,High-Speed Labeling Machine 086,Packaging Machine,2018-07-04,Operational
420,MCH-000420,10,Precision Forming Press 083,Press Machine,2017-02-11,Operational
421,MCH-000421,18,Industrial Sawing Center 087,Cutting Machine,2016-06-19,Maintenance
422,MCH-000422,60,CNC Plasma Cutting System 088,Cutting Machine,2018-03-03,Maintenance
423,MCH-000423,84,Laser Cutting System 089,Cutting Machine,2016-06-16,Operational
424,MCH-000424,52,CNC Turning Center 083,CNC Machine,2017-12-02,Operational
425,MCH-000425,68,Precision Assembly Line 084,Assembly Machine,2016-04-14,Operational
426,MCH-000426,52,Automated Assembly Cell 085,Assembly Machine,2018-06-15,Operational
427,MCH-000427,18,Precision Slitting Machine 090,Cutting Machine,2016-05-14,Operational
428,MCH-000428,24,Servo Assembly Station 086,Assembly Machine,2018-10-11,Operational
429,MCH-000429,91,Robotic Assembly Cell 087,Assembly Machine,2017-06-21,Operational
430,MCH-000430,52,Industrial Sawing Center 091,Cutting Machine,2017-10-27,Operational
431,MCH-000431,98,Precision Assembly Line 088,Assembly Machine,2017-12-02,Operational
432,MCH-000432,22,Automated Assembly Cell 089,Assembly Machine,2018-08-18,Operational
433,MCH-000433,9,Servo Assembly Station 090,Assembly Machine,2018-01-06,Inactive
434,MCH-000434,52,CNC Precision Mill 084,CNC Machine,2018-05-08,Operational
435,MCH-000435,85,CNC Vertical Machining Center 085,CNC Machine,2016-12-01,Operational
436,MCH-000436,43,Case Sealing System 087,Packaging Machine,2018-06-17,Operational
437,MCH-000437,52,CNC Plasma Cutting System 092,Cutting Machine,2017-07-18,Operational
438,MCH-000438,55,Flexible Packaging Line 088,Packaging Machine,2016-06-20,Operational
439,MCH-000439,76,Automated Carton Packer 089,Packaging Machine,2017-05-07,Operational
440,MCH-000440,5,Servo Press System 084,Press Machine,2018-05-07,Operational
441,MCH-000441,67,Laser Cutting System 093,Cutting Machine,2018-08-27,Operational
442,MCH-000442,27,CNC Horizontal Machining Center 086,CNC Machine,2017-10-03,Operational
443,MCH-000443,55,CNC Turning Center 087,CNC Machine,2016-01-26,Operational
444,MCH-000444,80,Robotic Assembly Cell 091,Assembly Machine,2016-03-25,Operational
445,MCH-000445,49,High-Speed Labeling Machine 090,Packaging Machine,2018-11-02,Operational
446,MCH-000446,24,CNC Precision Mill 088,CNC Machine,2016-09-16,Operational
447,MCH-000447,43,Case Sealing System 091,Packaging Machine,2016-03-07,Maintenance
448,MCH-000448,84,Hydraulic Press 085,Press Machine,2016-06-23,Maintenance
449,MCH-000449,80,Precision Assembly Line 092,Assembly Machine,2018-10-31,Maintenance
450,MCH-000450,50,Automated Assembly Cell 093,Assembly Machine,2017-03-27,Operational
451,MCH-000451,96,Servo Assembly Station 094,Assembly Machine,2016-02-13,Maintenance
452,MCH-000452,20,Mechanical Stamping Press 086,Press Machine,2018-02-04,Operational
453,MCH-000453,75,Flexible Packaging Line 092,Packaging Machine,2018-07-22,Operational
454,MCH-000454,72,Robotic Assembly Cell 095,Assembly Machine,2018-07-31,Inactive
455,MCH-000455,82,Precision Slitting Machine 094,Cutting Machine,2018-01-06,Operational
456,MCH-000456,69,CNC Vertical Machining Center 089,CNC Machine,2017-05-10,Operational
457,MCH-000457,59,Automated Carton Packer 093,Packaging Machine,2018-01-05,Operational
458,MCH-000458,39,Precision Assembly Line 096,Assembly Machine,2018-03-11,Operational
459,MCH-000459,8,Automated Assembly Cell 097,Assembly Machine,2017-07-24,Operational
460,MCH-000460,12,CNC Horizontal Machining Center 090,CNC Machine,2016-06-15,Maintenance
461,MCH-000461,12,Precision Forming Press 087,Press Machine,2018-01-18,Unknown
462,MCH-000462,51,High-Speed Labeling Machine 094,Packaging Machine,2017-04-26,Operational
463,MCH-000463,89,CNC Turning Center 091,CNC Machine,2018-04-24,Operational
464,MCH-000464,100,Industrial Sawing Center 095,Cutting Machine,2018-06-25,Operational
465,MCH-000465,61,Servo Assembly Station 098,Assembly Machine,2018-02-03,Maintenance
466,MCH-000466,61,Robotic Assembly Cell 099,Assembly Machine,2018-03-09,Operational
467,MCH-000467,4,Case Sealing System 095,Packaging Machine,2018-01-08,Operational
468,MCH-000468,86,Flexible Packaging Line 096,Packaging Machine,2016-07-08,Operational
469,MCH-000469,91,Servo Press System 088,Press Machine,2016-07-04,Operational
470,MCH-000470,21,CNC Precision Mill 092,CNC Machine,2017-01-25,Operational
471,MCH-000471,65,Precision Assembly Line 100,Assembly Machine,2018-06-08,Operational
472,MCH-000472,13,Automated Assembly Cell 101,Assembly Machine,2018-04-05,Operational
473,MCH-000473,27,CNC Plasma Cutting System 096,Cutting Machine,2016-04-06,Operational
474,MCH-000474,36,Automated Carton Packer 097,Packaging Machine,2018-02-03,Operational
475,MCH-000475,37,CNC Vertical Machining Center 093,CNC Machine,2016-08-23,Operational
476,MCH-000476,68,Hydraulic Press 089,Press Machine,2017-01-13,Operational
477,MCH-000477,67,Mechanical Stamping Press 090,Press Machine,2018-05-06,Operational
478,MCH-000478,4,Precision Forming Press 091,Press Machine,2016-10-10,Maintenance
479,MCH-000479,81,Servo Press System 092,Press Machine,2017-11-17,Operational
480,MCH-000480,42,Servo Assembly Station 102,Assembly Machine,2016-12-23,Maintenance
481,MCH-000481,23,Laser Cutting System 097,Cutting Machine,2017-06-11,Operational
482,MCH-000482,9,CNC Horizontal Machining Center 094,CNC Machine,2016-03-07,Operational
483,MCH-000483,75,Hydraulic Press 093,Press Machine,2018-04-25,Maintenance
484,MCH-000484,21,Precision Slitting Machine 098,Cutting Machine,2016-12-26,Operational
485,MCH-000485,42,Robotic Assembly Cell 103,Assembly Machine,2018-03-24,Operational
486,MCH-000486,47,Precision Assembly Line 104,Assembly Machine,2016-06-01,Maintenance
487,MCH-000487,95,Industrial Sawing Center 099,Cutting Machine,2017-10-08,Operational
488,MCH-000488,34,CNC Plasma Cutting System 100,Cutting Machine,2018-06-29,Operational
489,MCH-000489,9,Laser Cutting System 101,Cutting Machine,2016-04-12,Operational
490,MCH-000490,26,Mechanical Stamping Press 094,Press Machine,2018-02-08,Operational
491,MCH-000491,82,Automated Assembly Cell 105,Assembly Machine,2018-12-30,Operational
492,MCH-000492,72,Precision Slitting Machine 102,Cutting Machine,2016-04-25,Operational
493,MCH-000493,92,Industrial Sawing Center 103,Cutting Machine,2017-06-11,Inactive
494,MCH-000494,90,Precision Forming Press 095,Press Machine,2017-12-20,Operational
495,MCH-000495,17,Servo Assembly Station 106,Assembly Machine,2017-06-15,Operational
496,MCH-000496,87,Servo Press System 096,Press Machine,2018-04-06,Operational
497,MCH-000497,3,High-Speed Labeling Machine 098,Packaging Machine,2016-02-01,Maintenance
498,MCH-000498,52,Case Sealing System 099,Packaging Machine,2016-04-11,Operational
499,MCH-000499,56,Robotic Assembly Cell 107,Assembly Machine,2016-09-24,Inactive
500,MCH-000500,37,Flexible Packaging Line 100,Packaging Machine,2016-07-11,Operational
501,MCH-000501,100,Hydraulic Press 097,Press Machine,2017-03-30,Operational
502,MCH-000502,68,CNC Turning Center 095,CNC Machine,2016-07-09,Operational
503,MCH-000503,38,Automated Carton Packer 101,Packaging Machine,2018-03-01,Inactive
504,MCH-000504,76,CNC Precision Mill 096,CNC Machine,2016-08-31,Inactive
505,MCH-000505,29,CNC Vertical Machining Center 097,CNC Machine,2016-11-18,Operational
506,MCH-000506,23,CNC Plasma Cutting System 104,Cutting Machine,2016-07-08,Maintenance
507,MCH-000507,10,High-Speed Labeling Machine 102,Packaging Machine,2018-10-20,Operational
508,MCH-000508,69,Precision Assembly Line 108,Assembly Machine,2017-09-17,Operational
509,MCH-000509,83,Laser Cutting System 105,Cutting Machine,2018-11-11,Operational
510,MCH-000510,51,Case Sealing System 103,Packaging Machine,2018-04-09,Inactive
511,MCH-000511,96,Automated Assembly Cell 109,Assembly Machine,2018-08-26,Operational
512,MCH-000512,12,Mechanical Stamping Press 098,Press Machine,2017-11-14,Operational
513,MCH-000513,92,Precision Forming Press 099,Press Machine,2017-05-21,Operational
514,MCH-000514,23,Servo Assembly Station 110,Assembly Machine,2018-06-12,Operational
515,MCH-000515,40,Flexible Packaging Line 104,Packaging Machine,2017-02-14,Operational
516,MCH-000516,9,Servo Press System 100,Press Machine,2017-11-07,Operational
517,MCH-000517,8,CNC Horizontal Machining Center 098,CNC Machine,2018-05-26,Operational
518,MCH-000518,100,Automated Carton Packer 105,Packaging Machine,2017-04-23,Operational
519,MCH-000519,88,CNC Turning Center 099,CNC Machine,2017-10-01,Maintenance
520,MCH-000520,35,Hydraulic Press 101,Press Machine,2017-06-12,Operational
521,MCH-000521,52,CNC Precision Mill 100,CNC Machine,2016-06-14,Operational
522,MCH-000522,55,CNC Vertical Machining Center 101,CNC Machine,2018-05-14,Operational
523,MCH-000523,18,High-Speed Labeling Machine 106,Packaging Machine,2016-05-10,Operational
524,MCH-000524,89,Mechanical Stamping Press 102,Press Machine,2016-08-10,Operational
525,MCH-000525,42,Case Sealing System 107,Packaging Machine,2017-09-13,Operational
526,MCH-000526,55,Precision Forming Press 103,Press Machine,2018-12-01,Operational
527,MCH-000527,85,Precision Slitting Machine 106,Cutting Machine,2016-10-04,Operational
528,MCH-000528,88,Flexible Packaging Line 108,Packaging Machine,2018-12-12,Operational
529,MCH-000529,30,CNC Horizontal Machining Center 102,CNC Machine,2016-02-17,Unknown
530,MCH-000530,92,CNC Turning Center 103,CNC Machine,2018-08-19,Operational
531,MCH-000531,7,Robotic Assembly Cell 111,Assembly Machine,2016-04-09,Operational
532,MCH-000532,12,Industrial Sawing Center 107,Cutting Machine,2016-12-12,Operational
533,MCH-000533,63,Servo Press System 104,Press Machine,2017-02-19,Operational
534,MCH-000534,16,Hydraulic Press 105,Press Machine,2017-03-21,Maintenance
535,MCH-000535,10,CNC Plasma Cutting System 108,Cutting Machine,2017-09-13,Operational
536,MCH-000536,24,Laser Cutting System 109,Cutting Machine,2017-08-27,Operational
537,MCH-000537,64,Mechanical Stamping Press 106,Press Machine,2018-10-16,Operational
538,MCH-000538,87,Precision Assembly Line 112,Assembly Machine,2018-12-08,Operational
539,MCH-000539,41,Automated Carton Packer 109,Packaging Machine,2018-12-02,Maintenance
540,MCH-000540,73,Precision Slitting Machine 110,Cutting Machine,2016-12-08,Operational
541,MCH-000541,96,Automated Assembly Cell 113,Assembly Machine,2016-02-23,Operational
542,MCH-000542,8,High-Speed Labeling Machine 110,Packaging Machine,2017-03-14,Operational
543,MCH-000543,100,CNC Precision Mill 104,CNC Machine,2018-02-12,Operational
544,MCH-000544,27,Precision Forming Press 107,Press Machine,2017-07-23,Operational
545,MCH-000545,89,Servo Assembly Station 114,Assembly Machine,2017-10-01,Maintenance
546,MCH-000546,64,Robotic Assembly Cell 115,Assembly Machine,2016-08-29,Operational
547,MCH-000547,71,CNC Vertical Machining Center 105,CNC Machine,2017-07-10,Operational
548,MCH-000548,7,Precision Assembly Line 116,Assembly Machine,2018-02-28,Operational
549,MCH-000549,8,Automated Assembly Cell 117,Assembly Machine,2016-08-13,Operational
550,MCH-000550,1,CNC Horizontal Machining Center 106,CNC Machine,2017-03-27,Maintenance
551,MCH-000551,95,Case Sealing System 111,Packaging Machine,2017-12-03,Operational
552,MCH-000552,52,Servo Assembly Station 118,Assembly Machine,2016-03-04,Operational
553,MCH-000553,94,Industrial Sawing Center 111,Cutting Machine,2017-09-20,Operational
554,MCH-000554,78,CNC Turning Center 107,CNC Machine,2018-04-01,Operational
555,MCH-000555,62,CNC Plasma Cutting System 112,Cutting Machine,2016-08-25,Maintenance
556,MCH-000556,21,Flexible Packaging Line 112,Packaging Machine,2017-03-13,Operational
557,MCH-000557,22,Automated Carton Packer 113,Packaging Machine,2016-08-04,Operational
558,MCH-000558,83,Robotic Assembly Cell 119,Assembly Machine,2018-11-27,Operational
559,MCH-000559,70,High-Speed Labeling Machine 114,Packaging Machine,2017-09-14,Operational
560,MCH-000560,12,Laser Cutting System 113,Cutting Machine,2017-05-11,Operational
561,MCH-000561,13,Precision Assembly Line 120,Assembly Machine,2017-02-05,Operational
562,MCH-000562,41,Case Sealing System 115,Packaging Machine,2018-05-19,Operational
563,MCH-000563,69,Flexible Packaging Line 116,Packaging Machine,2016-09-17,Operational
564,MCH-000564,89,Servo Press System 108,Press Machine,2016-07-07,Operational
565,MCH-000565,58,Hydraulic Press 109,Press Machine,2018-05-25,Maintenance
566,MCH-000566,11,Mechanical Stamping Press 110,Press Machine,2017-09-14,Operational
567,MCH-000567,30,Precision Slitting Machine 114,Cutting Machine,2018-12-29,Operational
568,MCH-000568,25,CNC Precision Mill 108,CNC Machine,2018-06-07,Operational
569,MCH-000569,78,CNC Vertical Machining Center 109,CNC Machine,2017-04-12,Operational
570,MCH-000570,86,CNC Horizontal Machining Center 110,CNC Machine,2016-07-29,Operational
571,MCH-000571,16,Automated Carton Packer 117,Packaging Machine,2016-01-12,Operational
572,MCH-000572,85,Industrial Sawing Center 115,Cutting Machine,2016-09-18,Operational
573,MCH-000573,74,CNC Plasma Cutting System 116,Cutting Machine,2016-09-26,Operational
574,MCH-000574,69,CNC Turning Center 111,CNC Machine,2016-03-08,Operational
575,MCH-000575,80,Laser Cutting System 117,Cutting Machine,2018-04-24,Operational
576,MCH-000576,21,High-Speed Labeling Machine 118,Packaging Machine,2018-01-12,Operational
577,MCH-000577,44,Automated Assembly Cell 121,Assembly Machine,2018-05-27,Operational
578,MCH-000578,96,Precision Slitting Machine 118,Cutting Machine,2016-08-27,Maintenance
579,MCH-000579,42,Case Sealing System 119,Packaging Machine,2016-11-19,Operational
580,MCH-000580,56,Precision Forming Press 111,Press Machine,2016-04-14,Operational
581,MCH-000581,17,CNC Precision Mill 112,CNC Machine,2016-06-18,Operational
582,MCH-000582,8,CNC Vertical Machining Center 113,CNC Machine,2016-06-08,Operational
583,MCH-000583,78,Flexible Packaging Line 120,Packaging Machine,2016-05-30,Operational
584,MCH-000584,99,Servo Press System 112,Press Machine,2017-06-18,Inactive
585,MCH-000585,76,Industrial Sawing Center 119,Cutting Machine,2016-12-04,Operational
586,MCH-000586,69,Automated Carton Packer 121,Packaging Machine,2018-05-18,Operational
587,MCH-000587,86,Servo Assembly Station 122,Assembly Machine,2018-06-15,Operational
588,MCH-000588,84,Robotic Assembly Cell 123,Assembly Machine,2018-07-20,Operational
589,MCH-000589,19,Precision Assembly Line 124,Assembly Machine,2016-03-04,Operational
590,MCH-000590,87,CNC Horizontal Machining Center 114,CNC Machine,2016-04-04,Operational
591,MCH-000591,81,Automated Assembly Cell 125,Assembly Machine,2018-08-04,Maintenance
592,MCH-000592,100,Servo Assembly Station 126,Assembly Machine,2016-04-29,Operational
593,MCH-000593,19,Robotic Assembly Cell 127,Assembly Machine,2018-05-05,Operational
594,MCH-000594,74,CNC Plasma Cutting System 120,Cutting Machine,2016-05-09,Maintenance
595,MCH-000595,6,Laser Cutting System 121,Cutting Machine,2018-06-05,Operational
596,MCH-000596,28,Precision Slitting Machine 122,Cutting Machine,2016-03-10,Operational
597,MCH-000597,22,CNC Turning Center 115,CNC Machine,2018-11-15,Operational
598,MCH-000598,35,Hydraulic Press 113,Press Machine,2017-09-01,Operational
599,MCH-000599,54,CNC Precision Mill 116,CNC Machine,2017-06-30,Operational
600,MCH-000600,52,CNC Vertical Machining Center 117,CNC Machine,2016-06-13,Operational
601,MCH-000601,74,Precision Assembly Line 128,Assembly Machine,2016-02-08,Operational
602,MCH-000602,49,High-Speed Labeling Machine 122,Packaging Machine,2017-06-05,Operational
603,MCH-000603,60,Mechanical Stamping Press 114,Press Machine,2016-02-09,Operational
604,MCH-000604,11,CNC Horizontal Machining Center 118,CNC Machine,2018-06-24,Operational
605,MCH-000605,96,Precision Forming Press 115,Press Machine,2017-04-18,Operational
606,MCH-000606,20,Automated Assembly Cell 129,Assembly Machine,2016-09-30,Operational
607,MCH-000607,83,Servo Press System 116,Press Machine,2017-10-20,Inactive
608,MCH-000608,17,Case Sealing System 123,Packaging Machine,2016-01-27,Maintenance
609,MCH-000609,75,Flexible Packaging Line 124,Packaging Machine,2018-10-04,Operational
610,MCH-000610,77,Industrial Sawing Center 123,Cutting Machine,2018-04-04,Operational
611,MCH-000611,65,Hydraulic Press 117,Press Machine,2018-10-07,Operational
612,MCH-000612,41,Automated Carton Packer 125,Packaging Machine,2016-09-04,Operational
613,MCH-000613,4,Mechanical Stamping Press 118,Press Machine,2017-12-12,Operational
614,MCH-000614,8,CNC Turning Center 119,CNC Machine,2017-09-25,Operational
615,MCH-000615,49,Precision Forming Press 119,Press Machine,2018-05-15,Operational
616,MCH-000616,13,CNC Plasma Cutting System 124,Cutting Machine,2016-11-01,Operational
617,MCH-000617,11,Servo Press System 120,Press Machine,2017-01-10,Operational
618,MCH-000618,57,Hydraulic Press 121,Press Machine,2016-12-14,Operational
619,MCH-000619,68,Servo Assembly Station 130,Assembly Machine,2018-08-16,Operational
620,MCH-000620,59,CNC Precision Mill 120,CNC Machine,2018-01-13,Operational
621,MCH-000621,31,Laser Cutting System 125,Cutting Machine,2016-02-09,Operational
622,MCH-000622,52,CNC Vertical Machining Center 121,CNC Machine,2018-09-07,Operational
623,MCH-000623,59,CNC Horizontal Machining Center 122,CNC Machine,2016-01-01,Maintenance
624,MCH-000624,20,High-Speed Labeling Machine 126,Packaging Machine,2016-05-29,Operational
625,MCH-000625,48,Case Sealing System 127,Packaging Machine,2016-08-18,Operational
626,MCH-000626,60,Robotic Assembly Cell 131,Assembly Machine,2017-05-12,Operational
627,MCH-000627,7,CNC Turning Center 123,CNC Machine,2016-04-25,Operational
628,MCH-000628,45,CNC Precision Mill 124,CNC Machine,2016-08-19,Operational
629,MCH-000629,70,Flexible Packaging Line 128,Packaging Machine,2016-06-14,Operational
630,MCH-000630,21,CNC Vertical Machining Center 125,CNC Machine,2016-07-25,Inactive
631,MCH-000631,43,Precision Slitting Machine 126,Cutting Machine,2017-05-29,Operational
632,MCH-000632,11,Mechanical Stamping Press 122,Press Machine,2017-05-13,Operational
633,MCH-000633,7,Automated Carton Packer 129,Packaging Machine,2018-01-11,Inactive
634,MCH-000634,17,Precision Assembly Line 132,Assembly Machine,2017-12-07,Operational
635,MCH-000635,8,Automated Assembly Cell 133,Assembly Machine,2018-05-19,Operational
636,MCH-000636,33,Servo Assembly Station 134,Assembly Machine,2017-06-06,Operational
637,MCH-000637,58,CNC Horizontal Machining Center 126,CNC Machine,2017-07-19,Operational
638,MCH-000638,72,Precision Forming Press 123,Press Machine,2016-01-16,Maintenance
639,MCH-000639,89,Industrial Sawing Center 127,Cutting Machine,2017-05-29,Operational
640,MCH-000640,85,High-Speed Labeling Machine 130,Packaging Machine,2017-09-18,Operational
641,MCH-000641,56,CNC Turning Center 127,CNC Machine,2016-09-04,Operational
642,MCH-000642,35,Robotic Assembly Cell 135,Assembly Machine,2018-08-08,Operational
643,MCH-000643,44,Precision Assembly Line 136,Assembly Machine,2016-10-16,Operational
644,MCH-000644,38,Case Sealing System 131,Packaging Machine,2018-04-05,Operational
645,MCH-000645,21,Servo Press System 124,Press Machine,2018-12-19,Operational
646,MCH-000646,59,CNC Precision Mill 128,CNC Machine,2018-05-12,Operational
647,MCH-000647,87,Flexible Packaging Line 132,Packaging Machine,2017-01-17,Operational
648,MCH-000648,42,Automated Assembly Cell 137,Assembly Machine,2018-01-02,Operational
649,MCH-000649,78,Hydraulic Press 125,Press Machine,2018-07-20,Unknown
650,MCH-000650,25,CNC Plasma Cutting System 128,Cutting Machine,2016-05-17,Operational
651,MCH-000651,82,Laser Cutting System 129,Cutting Machine,2016-05-03,Operational
652,MCH-000652,13,Automated Carton Packer 133,Packaging Machine,2017-08-02,Operational
653,MCH-000653,72,CNC Vertical Machining Center 129,CNC Machine,2018-06-05,Inactive
654,MCH-000654,95,Servo Assembly Station 138,Assembly Machine,2016-09-25,Operational
655,MCH-000655,61,Robotic Assembly Cell 139,Assembly Machine,2016-02-16,Operational
656,MCH-000656,64,High-Speed Labeling Machine 134,Packaging Machine,2016-08-18,Operational
657,MCH-000657,95,CNC Horizontal Machining Center 130,CNC Machine,2016-07-31,Operational
658,MCH-000658,78,CNC Turning Center 131,CNC Machine,2018-08-10,Operational
659,MCH-000659,47,Precision Assembly Line 140,Assembly Machine,2018-03-23,Operational
660,MCH-000660,56,Precision Slitting Machine 130,Cutting Machine,2017-12-08,Operational
