machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
353,MCH-000353,76,Atlas Machine 353,CNC Machine,2016-09-09,Operational
354,MCH-000354,12,Atlas Machine 354,CNC Machine,2018-06-15,Operational
355,MCH-000355,49,Atlas Machine 355,Cutting Machine,2017-11-08,Operational
356,MCH-000356,61,Atlas Machine 356,Cutting Machine,2016-01-24,Operational
357,MCH-000357,34,Atlas Machine 357,Assembly Machine,2016-10-27,Operational
358,MCH-000358,100,Atlas Machine 358,Press Machine,2016-02-02,Operational
359,MCH-000359,49,Atlas Machine 359,Assembly Machine,2017-05-03,Operational
360,MCH-000360,23,Atlas Machine 360,Press Machine,2017-11-22,Operational
361,MCH-000361,50,Atlas Machine 361,CNC Machine,2016-07-04,Maintenance
362,MCH-000362,32,Atlas Machine 362,Press Machine,2017-12-31,Operational
363,MCH-000363,29,Atlas Machine 363,Cutting Machine,2017-11-23,Operational
364,MCH-000364,35,Atlas Machine 364,Cutting Machine,2016-01-10,Operational
365,MCH-000365,95,Atlas Machine 365,Assembly Machine,2017-10-21,Maintenance
366,MCH-000366,12,Atlas Machine 366,Cutting Machine,2017-07-18,Operational
367,MCH-000367,93,Atlas Machine 367,Packaging Machine,2016-01-02,Maintenance
368,MCH-000368,89,Atlas Machine 368,Assembly Machine,2017-10-07,Operational
369,MCH-000369,93,Atlas Machine 369,CNC Machine,2017-09-23,Operational
370,MCH-000370,83,Atlas Machine 370,CNC Machine,2017-10-13,Operational
371,MCH-000371,20,Atlas Machine 371,Assembly Machine,2018-01-27,Operational
372,MCH-000372,95,Atlas Machine 372,Packaging Machine,2016-05-13,Operational
373,MCH-000373,83,Atlas Machine 373,CNC Machine,2018-07-14,Operational
374,MCH-000374,32,Atlas Machine 374,CNC Machine,2016-04-03,Operational
375,MCH-000375,22,Atlas Machine 375,CNC Machine,2017-02-28,Operational
376,MCH-000376,94,Atlas Machine 376,CNC Machine,2017-01-28,Operational
377,MCH-000377,73,Atlas Machine 377,Packaging Machine,2018-12-09,Operational
378,MCH-000378,13,Atlas Machine 378,Packaging Machine,2017-06-29,Maintenance
379,MCH-000379,95,Atlas Machine 379,Assembly Machine,2017-01-04,Inactive
380,MCH-000380,87,Atlas Machine 380,Packaging Machine,2018-11-22,Operational
381,MCH-000381,92,Atlas Machine 381,Cutting Machine,2016-09-19,Operational
382,MCH-000382,56,Atlas Machine 382,Packaging Machine,2016-04-20,Maintenance
383,MCH-000383,20,Atlas Machine 383,Cutting Machine,2017-04-05,Operational
384,MCH-000384,66,Atlas Machine 384,Press Machine,2018-08-12,Operational
385,MCH-000385,33,Atlas Machine 385,Packaging Machine,2018-12-15,Maintenance
386,MCH-000386,2,Atlas Machine 386,Press Machine,2016-02-15,Operational
387,MCH-000387,69,Atlas Machine 387,Cutting Machine,2017-11-18,Operational
388,MCH-000388,65,Atlas Machine 388,Packaging Machine,2018-09-03,Operational
389,MCH-000389,70,Atlas Machine 389,CNC Machine,2017-10-17,Operational
390,MCH-000390,19,Atlas Machine 390,Press Machine,2018-04-24,Operational
391,MCH-000391,64,Atlas Machine 391,Packaging Machine,2016-09-09,Operational
392,MCH-000392,54,Atlas Machine 392,CNC Machine,2017-11-17,Operational
393,MCH-000393,96,Atlas Machine 393,Packaging Machine,2018-07-20,Operational
394,MCH-000394,41,Atlas Machine 394,Press Machine,2017-09-26,Operational
395,MCH-000395,73,Atlas Machine 395,CNC Machine,2017-05-12,Operational
396,MCH-000396,2,Atlas Machine 396,CNC Machine,2018-10-13,Inactive
397,MCH-000397,91,Atlas Machine 397,CNC Machine,2016-01-29,Operational
398,MCH-000398,87,Atlas Machine 398,CNC Machine,2018-02-25,Operational
399,MCH-000399,62,Atlas Machine 399,Cutting Machine,2017-11-28,Operational
400,MCH-000400,81,Atlas Machine 400,Packaging Machine,2018-07-02,Maintenance
401,MCH-000401,36,Atlas Machine 401,Assembly Machine,2018-04-29,Operational
402,MCH-000402,49,Atlas Machine 402,Cutting Machine,2017-09-10,Operational
403,MCH-000403,26,Atlas Machine 403,Press Machine,2018-11-17,Operational
404,MCH-000404,69,Atlas Machine 404,Press Machine,2017-05-07,Operational
405,MCH-000405,29,Atlas Machine 405,Press Machine,2018-12-02,Operational
406,MCH-000406,96,Atlas Machine 406,Cutting Machine,2018-02-26,Operational
407,MCH-000407,49,Atlas Machine 407,Cutting Machine,2017-06-17,Operational
408,MCH-000408,54,Atlas Machine 408,CNC Machine,2016-01-18,Operational
409,MCH-000409,63,Atlas Machine 409,Assembly Machine,2017-05-03,Maintenance
410,MCH-000410,84,Atlas Machine 410,Packaging Machine,2018-06-14,Operational
411,MCH-000411,45,Atlas Machine 411,CNC Machine,2016-03-12,Operational
412,MCH-000412,32,Atlas Machine 412,Assembly Machine,2017-08-31,Operational
413,MCH-000413,8,Atlas Machine 413,Press Machine,2017-09-26,Operational
414,MCH-000414,95,Atlas Machine 414,Press Machine,2016-02-07,Operational
415,MCH-000415,79,Atlas Machine 415,CNC Machine,2016-07-21,Operational
416,MCH-000416,21,Atlas Machine 416,Assembly Machine,2018-08-25,Operational
417,MCH-000417,24,Atlas Machine 417,Press Machine,2017-03-18,Operational
418,MCH-000418,7,Atlas Machine 418,Cutting Machine,2017-07-07,Operational
419,MCH-000419,92,Atlas Machine 419,Cutting Machine,2018-10-24,Operational
420,MCH-000420,22,Atlas Machine 420,Cutting Machine,2018-08-04,Operational
421,MCH-000421,87,Atlas Machine 421,Packaging Machine,2017-05-25,Operational
422,MCH-000422,82,Atlas Machine 422,Assembly Machine,2017-08-12,Operational
423,MCH-000423,83,Atlas Machine 423,Press Machine,2018-02-12,Operational
424,MCH-000424,92,Atlas Machine 424,Packaging Machine,2018-06-20,Inactive
425,MCH-000425,90,Atlas Machine 425,Cutting Machine,2016-12-25,Operational
426,MCH-000426,38,Atlas Machine 426,Packaging Machine,2018-04-22,Maintenance
427,MCH-000427,34,Atlas Machine 427,Cutting Machine,2018-09-19,Operational
428,MCH-000428,17,Atlas Machine 428,Packaging Machine,2017-02-20,Operational
429,MCH-000429,10,Atlas Machine 429,Packaging Machine,2018-09-18,Operational
430,MCH-000430,6,Atlas Machine 430,CNC Machine,2017-11-20,Operational
431,MCH-000431,2,Atlas Machine 431,Packaging Machine,2017-05-21,Operational
432,MCH-000432,22,Atlas Machine 432,Cutting Machine,2018-09-12,Operational
433,MCH-000433,63,Atlas Machine 433,Assembly Machine,2017-01-15,Operational
434,MCH-000434,71,Atlas Machine 434,Assembly Machine,2018-10-10,Operational
435,MCH-000435,41,Atlas Machine 435,Assembly Machine,2018-04-04,Operational
436,MCH-000436,80,Atlas Machine 436,Packaging Machine,2016-12-12,Operational
437,MCH-000437,34,Atlas Machine 437,CNC Machine,2016-02-27,Maintenance
438,MCH-000438,22,Atlas Machine 438,Cutting Machine,2017-11-22,Operational
439,MCH-000439,47,Atlas Machine 439,CNC Machine,2017-04-26,Operational
440,MCH-000440,17,Atlas Machine 440,Packaging Machine,2016-07-03,Operational
441,MCH-000441,83,Atlas Machine 441,Press Machine,2016-04-26,Operational
442,MCH-000442,16,Atlas Machine 442,Packaging Machine,2018-04-26,Operational
443,MCH-000443,58,Atlas Machine 443,Cutting Machine,2017-06-22,Operational
444,MCH-000444,19,Atlas Machine 444,Packaging Machine,2018-08-05,Operational
445,MCH-000445,3,Atlas Machine 445,Packaging Machine,2018-04-06,Operational
446,MCH-000446,12,Atlas Machine 446,Press Machine,2017-06-27,Maintenance
447,MCH-000447,9,Atlas Machine 447,Press Machine,2017-05-26,Maintenance
448,MCH-000448,21,Atlas Machine 448,Press Machine,2017-01-06,Operational
449,MCH-000449,23,Atlas Machine 449,Packaging Machine,2016-09-06,Operational
450,MCH-000450,65,Atlas Machine 450,Assembly Machine,2018-07-26,Operational
451,MCH-000451,19,Atlas Machine 451,Cutting Machine,2018-04-08,Operational
452,MCH-000452,25,Atlas Machine 452,CNC Machine,2018-01-03,Operational
453,MCH-000453,47,Atlas Machine 453,CNC Machine,2017-07-29,Operational
454,MCH-000454,26,Atlas Machine 454,Assembly Machine,2016-02-17,Operational
455,MCH-000455,79,Atlas Machine 455,Packaging Machine,2016-10-07,Operational
456,MCH-000456,32,Atlas Machine 456,Assembly Machine,2018-11-16,Operational
457,MCH-000457,40,Atlas Machine 457,Assembly Machine,2018-04-04,Inactive
458,MCH-000458,59,Atlas Machine 458,Press Machine,2017-11-13,Operational
459,MCH-000459,27,Atlas Machine 459,Press Machine,2016-10-21,Operational
460,MCH-000460,55,Atlas Machine 460,Cutting Machine,2016-10-05,Operational
461,MCH-000461,67,Atlas Machine 461,Press Machine,2016-04-17,Maintenance
462,MCH-000462,95,Atlas Machine 462,CNC Machine,2017-03-17,Operational
463,MCH-000463,85,Atlas Machine 463,CNC Machine,2018-10-23,Operational
464,MCH-000464,63,Atlas Machine 464,Assembly Machine,2016-07-09,Operational
465,MCH-000465,73,Atlas Machine 465,CNC Machine,2016-12-05,Operational
466,MCH-000466,27,Atlas Machine 466,CNC Machine,2016-06-17,Operational
467,MCH-000467,32,Atlas Machine 467,Cutting Machine,2017-11-09,Operational
468,MCH-000468,21,Atlas Machine 468,Packaging Machine,2017-01-12,Maintenance
469,MCH-000469,60,Atlas Machine 469,CNC Machine,2018-11-10,Operational
470,MCH-000470,36,Atlas Machine 470,Packaging Machine,2018-08-22,Inactive
471,MCH-000471,31,Atlas Machine 471,CNC Machine,2016-09-26,Operational
472,MCH-000472,99,Atlas Machine 472,Press Machine,2018-01-30,Operational
473,MCH-000473,68,Atlas Machine 473,Packaging Machine,2016-07-27,Operational
474,MCH-000474,64,Atlas Machine 474,Cutting Machine,2018-12-24,Operational
475,MCH-000475,48,Atlas Machine 475,Assembly Machine,2018-07-16,Maintenance
476,MCH-000476,26,Atlas Machine 476,Cutting Machine,2017-08-17,Operational
477,MCH-000477,91,Atlas Machine 477,Packaging Machine,2017-08-11,Operational
478,MCH-000478,13,Atlas Machine 478,Cutting Machine,2016-02-07,Operational
479,MCH-000479,61,Atlas Machine 479,Packaging Machine,2018-05-11,Operational
480,MCH-000480,15,Atlas Machine 480,Press Machine,2017-01-09,Operational
481,MCH-000481,9,Atlas Machine 481,Assembly Machine,2018-09-23,Operational
482,MCH-000482,91,Atlas Machine 482,Cutting Machine,2017-01-01,Operational
483,MCH-000483,40,Atlas Machine 483,Assembly Machine,2017-08-22,Operational
484,MCH-000484,53,Atlas Machine 484,CNC Machine,2016-04-28,Operational
485,MCH-000485,57,Atlas Machine 485,Press Machine,2018-11-14,Operational
486,MCH-000486,41,Atlas Machine 486,Assembly Machine,2018-04-08,Inactive
487,MCH-000487,39,Atlas Machine 487,Press Machine,2017-05-02,Maintenance
488,MCH-000488,88,Atlas Machine 488,Cutting Machine,2017-03-30,Operational
489,MCH-000489,28,Atlas Machine 489,CNC Machine,2017-09-28,Operational
490,MCH-000490,75,Atlas Machine 490,Assembly Machine,2018-11-20,Operational
491,MCH-000491,93,Atlas Machine 491,CNC Machine,2017-04-29,Operational
492,MCH-000492,89,Atlas Machine 492,Press Machine,2017-12-07,Operational
493,MCH-000493,84,Atlas Machine 493,Cutting Machine,2017-01-15,Operational
494,MCH-000494,18,Atlas Machine 494,Press Machine,2016-09-30,Operational
495,MCH-000495,59,Atlas Machine 495,CNC Machine,2016-12-20,Operational
496,MCH-000496,51,Atlas Machine 496,Press Machine,2017-04-26,Operational
497,MCH-000497,22,Atlas Machine 497,Cutting Machine,2016-09-07,Operational
498,MCH-000498,30,Atlas Machine 498,CNC Machine,2017-05-25,Operational
499,MCH-000499,17,Atlas Machine 499,Packaging Machine,2016-09-24,Operational
500,MCH-000500,62,Atlas Machine 500,CNC Machine,2017-03-06,Operational
501,MCH-000501,70,Atlas Machine 501,Packaging Machine,2016-06-08,Operational
502,MCH-000502,68,Atlas Machine 502,Assembly Machine,2017-02-20,Operational
503,MCH-000503,57,Atlas Machine 503,Assembly Machine,2016-12-01,Operational
504,MCH-000504,61,Atlas Machine 504,CNC Machine,2017-12-26,Operational
505,MCH-000505,58,Atlas Machine 505,Packaging Machine,2016-02-18,Unknown
506,MCH-000506,61,Atlas Machine 506,Packaging Machine,2016-06-09,Operational
507,MCH-000507,68,Atlas Machine 507,CNC Machine,2018-11-28,Operational
508,MCH-000508,23,Atlas Machine 508,Assembly Machine,2017-11-22,Operational
509,MCH-000509,65,Atlas Machine 509,Press Machine,2017-10-17,Operational
510,MCH-000510,46,Atlas Machine 510,Cutting Machine,2018-08-12,Operational
511,MCH-000511,65,Atlas Machine 511,Press Machine,2018-11-12,Operational
512,MCH-000512,52,Atlas Machine 512,Cutting Machine,2016-07-06,Operational
513,MCH-000513,34,Atlas Machine 513,Packaging Machine,2017-06-08,Operational
514,MCH-000514,90,Atlas Machine 514,Cutting Machine,2017-10-26,Operational
515,MCH-000515,100,Atlas Machine 515,Packaging Machine,2017-09-28,Operational
516,MCH-000516,10,Atlas Machine 516,Packaging Machine,2017-08-21,Operational
517,MCH-000517,83,Atlas Machine 517,Assembly Machine,2016-07-16,Operational
518,MCH-000518,33,Atlas Machine 518,Packaging Machine,2018-01-06,Inactive
519,MCH-000519,46,Atlas Machine 519,CNC Machine,2016-01-22,Operational
520,MCH-000520,96,Atlas Machine 520,Packaging Machine,2016-06-29,Operational
521,MCH-000521,41,Atlas Machine 521,Packaging Machine,2018-11-18,Operational
522,MCH-000522,7,Atlas Machine 522,Packaging Machine,2017-10-25,Operational
523,MCH-000523,72,Atlas Machine 523,Packaging Machine,2016-07-14,Operational
524,MCH-000524,90,Atlas Machine 524,Assembly Machine,2017-12-18,Operational
525,MCH-000525,19,Atlas Machine 525,Packaging Machine,2017-01-30,Operational
526,MCH-000526,3,Atlas Machine 526,Cutting Machine,2016-08-06,Unknown
527,MCH-000527,100,Atlas Machine 527,Press Machine,2018-09-10,Operational
528,MCH-000528,2,Atlas Machine 528,Cutting Machine,2016-09-09,Operational
529,MCH-000529,57,Atlas Machine 529,Press Machine,2017-02-22,Operational
530,MCH-000530,79,Atlas Machine 530,Cutting Machine,2016-11-09,Operational
531,MCH-000531,20,Atlas Machine 531,Press Machine,2016-06-09,Inactive
532,MCH-000532,74,Atlas Machine 532,CNC Machine,2018-08-17,Operational
533,MCH-000533,66,Atlas Machine 533,Press Machine,2018-02-01,Operational
534,MCH-000534,62,Atlas Machine 534,CNC Machine,2017-05-09,Operational
535,MCH-000535,98,Atlas Machine 535,Press Machine,2016-07-15,Operational
536,MCH-000536,73,Atlas Machine 536,Cutting Machine,2016-12-19,Operational
537,MCH-000537,78,Atlas Machine 537,Cutting Machine,2018-05-14,Operational
538,MCH-000538,3,Atlas Machine 538,Cutting Machine,2016-02-15,Inactive
539,MCH-000539,27,Atlas Machine 539,Press Machine,2017-08-31,Operational
540,MCH-000540,14,Atlas Machine 540,Cutting Machine,2016-12-05,Operational
541,MCH-000541,86,Atlas Machine 541,Packaging Machine,2017-12-06,Operational
542,MCH-000542,53,Atlas Machine 542,Assembly Machine,2018-04-13,Operational
543,MCH-000543,15,Atlas Machine 543,Assembly Machine,2016-07-22,Maintenance
544,MCH-000544,57,Atlas Machine 544,Press Machine,2018-09-15,Operational
545,MCH-000545,34,Atlas Machine 545,Press Machine,2016-11-09,Operational
546,MCH-000546,87,Atlas Machine 546,Cutting Machine,2018-04-16,Operational
547,MCH-000547,49,Atlas Machine 547,Packaging Machine,2016-05-17,Operational
548,MCH-000548,15,Atlas Machine 548,Assembly Machine,2018-08-16,Operational
549,MCH-000549,89,Atlas Machine 549,Cutting Machine,2017-12-18,Operational
550,MCH-000550,85,Atlas Machine 550,Press Machine,2017-07-29,Operational
551,MCH-000551,87,Atlas Machine 551,Packaging Machine,2018-05-17,Maintenance
552,MCH-000552,87,Atlas Machine 552,Press Machine,2017-08-16,Operational
553,MCH-000553,57,Atlas Machine 553,Cutting Machine,2017-02-26,Operational
554,MCH-000554,34,Atlas Machine 554,Assembly Machine,2016-09-13,Operational
555,MCH-000555,42,Atlas Machine 555,Assembly Machine,2017-10-27,Operational
556,MCH-000556,39,Atlas Machine 556,Press Machine,2016-12-16,Operational
557,MCH-000557,34,Atlas Machine 557,Assembly Machine,2016-10-26,Maintenance
558,MCH-000558,91,Atlas Machine 558,Assembly Machine,2018-11-18,Operational
559,MCH-000559,82,Atlas Machine 559,Cutting Machine,2016-09-10,Operational
560,MCH-000560,62,Atlas Machine 560,Cutting Machine,2017-12-12,Operational
561,MCH-000561,99,Atlas Machine 561,CNC Machine,2016-09-29,Operational
562,MCH-000562,29,Atlas Machine 562,Assembly Machine,2016-11-23,Operational
563,MCH-000563,37,Atlas Machine 563,Press Machine,2018-05-28,Operational
564,MCH-000564,74,Atlas Machine 564,Packaging Machine,2018-03-21,Operational
565,MCH-000565,87,Atlas Machine 565,Press Machine,2016-01-15,Operational
566,MCH-000566,93,Atlas Machine 566,Cutting Machine,2016-01-12,Operational
567,MCH-000567,53,Atlas Machine 567,CNC Machine,2016-11-25,Operational
568,MCH-000568,44,Atlas Machine 568,Cutting Machine,2018-08-05,Operational
569,MCH-000569,81,Atlas Machine 569,Press Machine,2018-07-06,Operational
570,MCH-000570,28,Atlas Machine 570,Cutting Machine,2017-07-11,Unknown
571,MCH-000571,19,Atlas Machine 571,Packaging Machine,2018-12-10,Operational
572,MCH-000572,43,Atlas Machine 572,Packaging Machine,2016-04-23,Operational
573,MCH-000573,77,Atlas Machine 573,Packaging Machine,2017-08-02,Operational
574,MCH-000574,84,Atlas Machine 574,Press Machine,2016-06-29,Operational
575,MCH-000575,14,Atlas Machine 575,Cutting Machine,2017-06-27,Operational
576,MCH-000576,70,Atlas Machine 576,Packaging Machine,2018-06-06,Maintenance
577,MCH-000577,37,Atlas Machine 577,Press Machine,2016-03-01,Operational
578,MCH-000578,100,Atlas Machine 578,Assembly Machine,2017-01-14,Operational
579,MCH-000579,71,Atlas Machine 579,Assembly Machine,2016-01-05,Operational
580,MCH-000580,8,Atlas Machine 580,CNC Machine,2016-12-07,Operational
581,MCH-000581,76,Atlas Machine 581,Press Machine,2018-04-05,Operational
582,MCH-000582,80,Atlas Machine 582,Assembly Machine,2018-02-01,Operational
583,MCH-000583,7,Atlas Machine 583,Packaging Machine,2016-09-23,Operational
584,MCH-000584,100,Atlas Machine 584,Assembly Machine,2018-09-09,Operational
585,MCH-000585,12,Atlas Machine 585,Press Machine,2016-08-13,Operational
586,MCH-000586,27,Atlas Machine 586,Packaging Machine,2017-03-04,Operational
587,MCH-000587,57,Atlas Machine 587,CNC Machine,2016-01-09,Operational
588,MCH-000588,84,Atlas Machine 588,CNC Machine,2018-06-16,Operational
589,MCH-000589,45,Atlas Machine 589,Packaging Machine,2017-08-27,Operational
590,MCH-000590,96,Atlas Machine 590,Cutting Machine,2016-01-14,Operational
591,MCH-000591,72,Atlas Machine 591,Assembly Machine,2016-12-07,Operational
592,MCH-000592,51,Atlas Machine 592,Cutting Machine,2016-01-29,Operational
593,MCH-000593,45,Atlas Machine 593,Cutting Machine,2018-02-28,Operational
594,MCH-000594,1,Atlas Machine 594,CNC Machine,2016-11-16,Operational
595,MCH-000595,26,Atlas Machine 595,Press Machine,2018-01-31,Operational
596,MCH-000596,89,Atlas Machine 596,CNC Machine,2016-05-08,Operational
597,MCH-000597,67,Atlas Machine 597,CNC Machine,2017-05-30,Operational
598,MCH-000598,95,Atlas Machine 598,Packaging Machine,2016-07-18,Operational
599,MCH-000599,7,Atlas Machine 599,Press Machine,2018-11-07,Operational
600,MCH-000600,76,Atlas Machine 600,Cutting Machine,2018-10-29,Operational
601,MCH-000601,47,Atlas Machine 601,CNC Machine,2017-02-08,Operational
602,MCH-000602,31,Atlas Machine 602,Packaging Machine,2018-10-23,Operational
603,MCH-000603,57,Atlas Machine 603,Packaging Machine,2018-02-15,Operational
604,MCH-000604,86,Atlas Machine 604,Press Machine,2017-06-05,Operational
605,MCH-000605,8,Atlas Machine 605,CNC Machine,2017-09-18,Operational
606,MCH-000606,27,Atlas Machine 606,Cutting Machine,2018-09-18,Operational
607,MCH-000607,66,Atlas Machine 607,CNC Machine,2017-01-30,Inactive
608,MCH-000608,89,Atlas Machine 608,Assembly Machine,2018-02-17,Operational
609,MCH-000609,89,Atlas Machine 609,Packaging Machine,2018-04-16,Inactive
610,MCH-000610,57,Atlas Machine 610,Press Machine,2018-08-23,Operational
611,MCH-000611,2,Atlas Machine 611,Assembly Machine,2018-06-02,Operational
612,MCH-000612,80,Atlas Machine 612,Press Machine,2018-11-28,Operational
613,MCH-000613,36,Atlas Machine 613,Packaging Machine,2016-06-15,Operational
614,MCH-000614,70,Atlas Machine 614,Cutting Machine,2018-01-13,Operational
615,MCH-000615,78,Atlas Machine 615,Cutting Machine,2016-07-16,Operational
616,MCH-000616,48,Atlas Machine 616,Cutting Machine,2016-09-28,Operational
617,MCH-000617,57,Atlas Machine 617,Packaging Machine,2016-10-08,Operational
618,MCH-000618,49,Atlas Machine 618,CNC Machine,2018-08-11,Operational
619,MCH-000619,15,Atlas Machine 619,Cutting Machine,2017-01-11,Operational
620,MCH-000620,61,Atlas Machine 620,Cutting Machine,2018-08-27,Inactive
621,MCH-000621,55,Atlas Machine 621,Assembly Machine,2017-02-03,Operational
622,MCH-000622,43,Atlas Machine 622,Press Machine,2017-07-19,Operational
623,MCH-000623,22,Atlas Machine 623,Packaging Machine,2016-04-20,Operational
624,MCH-000624,25,Atlas Machine 624,Assembly Machine,2016-08-14,Operational
625,MCH-000625,16,Atlas Machine 625,Cutting Machine,2018-10-23,Operational
626,MCH-000626,3,Atlas Machine 626,Press Machine,2018-12-13,Operational
627,MCH-000627,36,Atlas Machine 627,Assembly Machine,2016-01-03,Inactive
628,MCH-000628,49,Atlas Machine 628,Cutting Machine,2016-06-05,Maintenance
629,MCH-000629,58,Atlas Machine 629,CNC Machine,2018-04-12,Operational
630,MCH-000630,4,Atlas Machine 630,Packaging Machine,2018-07-21,Operational
631,MCH-000631,75,Atlas Machine 631,Packaging Machine,2018-02-28,Operational
632,MCH-000632,49,Atlas Machine 632,Press Machine,2017-02-14,Operational
633,MCH-000633,89,Atlas Machine 633,Cutting Machine,2017-02-09,Operational
634,MCH-000634,10,Atlas Machine 634,Cutting Machine,2016-05-13,Operational
635,MCH-000635,34,Atlas Machine 635,Packaging Machine,2016-05-30,Operational
636,MCH-000636,29,Atlas Machine 636,Packaging Machine,2018-09-06,Inactive
637,MCH-000637,47,Atlas Machine 637,Assembly Machine,2016-04-04,Operational
638,MCH-000638,62,Atlas Machine 638,Press Machine,2018-12-10,Operational
639,MCH-000639,8,Atlas Machine 639,Cutting Machine,2017-10-19,Operational
640,MCH-000640,9,Atlas Machine 640,Packaging Machine,2018-05-17,Operational
641,MCH-000641,90,Atlas Machine 641,Assembly Machine,2018-08-09,Operational
642,MCH-000642,59,Atlas Machine 642,Cutting Machine,2018-01-04,Operational
643,MCH-000643,32,Atlas Machine 643,CNC Machine,2016-11-14,Operational
644,MCH-000644,55,Atlas Machine 644,CNC Machine,2016-04-02,Maintenance
645,MCH-000645,23,Atlas Machine 645,Packaging Machine,2017-07-04,Operational
646,MCH-000646,14,Atlas Machine 646,Press Machine,2017-03-01,Operational
647,MCH-000647,42,Atlas Machine 647,Press Machine,2018-05-29,Operational
648,MCH-000648,39,Atlas Machine 648,Assembly Machine,2016-06-24,Operational
649,MCH-000649,54,Atlas Machine 649,Assembly Machine,2018-03-09,Operational
650,MCH-000650,12,Atlas Machine 650,Packaging Machine,2017-07-21,Operational
651,MCH-000651,3,Atlas Machine 651,Packaging Machine,2016-08-09,Operational
652,MCH-000652,10,Atlas Machine 652,Packaging Machine,2017-05-17,Operational
653,MCH-000653,83,Atlas Machine 653,Press Machine,2018-05-13,Operational
654,MCH-000654,91,Atlas Machine 654,Assembly Machine,2016-05-04,Operational
655,MCH-000655,57,Atlas Machine 655,Assembly Machine,2016-10-19,Operational
656,MCH-000656,31,Atlas Machine 656,Assembly Machine,2016-08-09,Operational
657,MCH-000657,57,Atlas Machine 657,Assembly Machine,2017-09-15,Operational
658,MCH-000658,51,Atlas Machine 658,CNC Machine,2018-10-01,Operational
659,MCH-000659,91,Atlas Machine 659,Press Machine,2016-01-27,Operational
660,MCH-000660,45,Atlas Machine 660,CNC Machine,2017-09-25,Operational
661,MCH-000661,10,Atlas Machine 661,CNC Machine,2018-01-21,Operational
662,MCH-000662,52,Atlas Machine 662,Cutting Machine,2017-07-22,Operational
663,MCH-000663,86,Atlas Machine 663,CNC Machine,2018-03-15,Operational
664,MCH-000664,10,Atlas Machine 664,CNC Machine,2016-12-28,Operational
665,MCH-000665,11,Atlas Machine 665,Press Machine,2016-04-01,Operational
666,MCH-000666,24,Atlas Machine 666,Press Machine,2018-04-25,Maintenance
667,MCH-000667,47,Atlas Machine 667,Packaging Machine,2016-03-02,Maintenance
668,MCH-000668,21,Atlas Machine 668,Cutting Machine,2017-06-13,Operational
669,MCH-000669,92,Atlas Machine 669,Packaging Machine,2018-02-18,Operational
670,MCH-000670,87,Atlas Machine 670,Press Machine,2016-05-15,Operational
671,MCH-000671,77,Atlas Machine 671,Press Machine,2018-06-06,Maintenance
672,MCH-000672,17,Atlas Machine 672,Assembly Machine,2016-04-19,Operational
673,MCH-000673,47,Atlas Machine 673,Assembly Machine,2017-09-14,Operational
674,MCH-000674,46,Atlas Machine 674,Assembly Machine,2016-02-01,Operational
675,MCH-000675,13,Atlas Machine 675,Cutting Machine,2016-03-21,Operational
676,MCH-000676,18,Atlas Machine 676,Cutting Machine,2017-09-11,Operational
677,MCH-000677,4,Atlas Machine 677,Press Machine,2016-07-28,Unknown
678,MCH-000678,34,Atlas Machine 678,CNC Machine,2017-07-05,Operational
679,MCH-000679,77,Atlas Machine 679,Assembly Machine,2017-09-27,Operational
680,MCH-000680,64,Atlas Machine 680,Press Machine,2016-11-19,Operational
681,MCH-000681,82,Atlas Machine 681,Assembly Machine,2016-01-26,Operational
682,MCH-000682,2,Atlas Machine 682,Packaging Machine,2016-01-25,Operational
683,MCH-000683,11,Atlas Machine 683,Assembly Machine,2018-04-02,Operational
684,MCH-000684,39,Atlas Machine 684,Press Machine,2017-12-01,Operational
685,MCH-000685,90,Atlas Machine 685,Assembly Machine,2018-03-11,Operational
686,MCH-000686,49,Atlas Machine 686,CNC Machine,2017-07-04,Operational
687,MCH-000687,98,Atlas Machine 687,CNC Machine,2018-08-09,Operational
688,MCH-000688,76,Atlas Machine 688,CNC Machine,2017-04-19,Operational
689,MCH-000689,65,Atlas Machine 689,Press Machine,2016-08-25,Operational
690,MCH-000690,91,Atlas Machine 690,Cutting Machine,2018-08-06,Operational
691,MCH-000691,28,Atlas Machine 691,Cutting Machine,2017-04-11,Operational
692,MCH-000692,10,Atlas Machine 692,Cutting Machine,2018-04-04,Operational
693,MCH-000693,87,Atlas Machine 693,Cutting Machine,2017-12-16,Unknown
694,MCH-000694,71,Atlas Machine 694,Assembly Machine,2018-04-22,Operational
695,MCH-000695,1,Atlas Machine 695,Cutting Machine,2018-10-28,Operational
696,MCH-000696,18,Atlas Machine 696,Packaging Machine,2016-10-03,Operational
697,MCH-000697,67,Atlas Machine 697,Assembly Machine,2018-06-25,Operational
698,MCH-000698,86,Atlas Machine 698,Cutting Machine,2017-06-11,Operational
699,MCH-000699,60,Atlas Machine 699,Press Machine,2017-01-08,Operational
700,MCH-000700,35,Atlas Machine 700,Assembly Machine,2018-01-14,Operational
701,MCH-000701,62,Atlas Machine 701,Packaging Machine,2018-10-27,Operational
702,MCH-000702,32,Atlas Machine 702,Assembly Machine,2016-07-15,Maintenance
703,MCH-000703,5,Atlas Machine 703,Packaging Machine,2017-02-15,Operational
704,MCH-000704,29,Atlas Machine 704,Cutting Machine,2017-04-01,Inactive
